0  29 ， 0.997111 
0  1095 １月 0.002889 
4766 jia1-you2 4981 加油 1.000000 
4767 si4-zuo4-bin1-peng2 4982 四座宾朋 1.000000 
4768 jing1-xi3 4983 惊喜 1.000000 
4769 wan2 4984 玩 0.666667 
4769 wan2 6826 完 0.333333 
4770 hai2-yao4 4985 还要 1.000000 
4771 a1-bu4-za1-bi3 4986 阿布扎比 1.000000 
4772 xiao3-peng2-you3 4987 小朋友 1.000000 
4773 guan1-kan4 4988 观看 1.000000 
4774 shang4-sheng1 4989 上升 1.000000 
4775 li3-xve2-ren2 4990 李学仁 1.000000 
4776 gong1-gong4 4992 公共 1.000000 
4777 jia4-ri4 4993 假日 1.000000 
4778 yi2-da4-zao3 4994 一大早 1.000000 
4779 ji2-cong1-cong1 4995 急匆匆 1.000000 
4780 tuo2 4997 陀 1.000000 
4781 rui4 4998 瑞 1.000000 
4782 er3 4999 尔 1.000000 
4783 da4-jie1 5001 大街 1.000000 
4784 jiu3-qi1-er4 5002 ９７２ 1.000000 
4785 gong1-zuo4-ren2-yvan2 5003 工作人员 1.000000 
4786 mang2-lu4 5005 忙碌 1.000000 
4787 bu4-zhi4 5006 布置 1.000000 
4788 xian4-chang3 5007 现场 1.000000 
4789 guo2-hui1 5008 国徽 1.000000 
4790 gao1-gao1 5009 高高 1.000000 
4791 ban4-gong1-lou2 5010 办公楼 1.000000 
4792 da4-men2 5011 大门 1.000000 
4793 zi4-yang4 5012 字样 1.000000 
4794 heng2-fu2 5013 横幅 1.000000 
4795 he4-ran2 5014 赫然 1.000000 
4796 xing3-mu4 5015 醒目 1.000000 
4797 lin2-shi2 5016 临时 1.000000 
4798 da1 5017 搭 1.000000 
4799 jiang3-tai2 5018 讲台 1.000000 
4800 pao3-qian2-pao3-hou4 5019 跑前跑后 1.000000 
4801 ge4-fang1 5020 各方 1.000000 
4802 ting1-shuo1 5021 听说 1.000000 
4803 zui4-jia1 5023 最佳 1.000000 
4804 shuo1-fa3 5024 说法 1.000000 
4805 kai1-huai2-da4-xiao4 5025 开怀大笑 1.000000 
4806 yv3-shui3 5027 雨水 1.000000 
4807 zhao4-tou5 5028 兆头 1.000000 
4808 yi1-ling2-fen1 5029 １０分 1.000000 
4809 yvan4-nei4 5030 院内 1.000000 
4810 shu4-qi3 5031 竖起 1.000000 
4811 qi2-gan1 5032 旗杆 1.000000 
4812 sui2-ji2 5033 随即 1.000000 
4813 xiang3-qi3 5034 响起 0.333333 
4813 xiang3-qi3 5904 想起 0.666667 
4814 wan4-wu2-yi4-shi1 5035 万无一失 1.000000 
4815 ye4-shen1-ren2-jing4 5036 夜深人静 1.000000 
4816 yan3-lian4 5037 演练 1.000000 
4817 lian3-shang4 5038 脸上 1.000000 
4818 yang4 5039 漾 0.666667 
4818 yang4 6747 样 0.333333 
4819 yang3-wang4 5040 仰望 1.000000 
4820 duo1-shao3 5041 多少 1.000000 
4821 xin1-chao2-nan2-ping2 5042 心潮难平 1.000000 
4822 yi1-li4-sha1-bai2 5043 伊丽莎白 1.000000 
4823 gan3-lai2 5044 赶来 1.000000 
4824 ding3-zhu4 5045 顶住 1.000000 
4825 ya1-li4 5046 压力 1.000000 
4826 qin1-shou3 5047 亲手 1.000000 
4827 feng2-zhi4 5048 缝制 1.000000 
4828 feng1 5050 封 0.333333 
4828 feng1 5352 风 0.333333 
4828 feng1 5715 丰 0.333333 
4829 xin4 5051 信 1.000000 
4830 qiang2-da4 5052 强大 1.000000 
4831 ang2-shou3-ting3-xiong1 5053 昂首挺胸 1.000000 
4832 qiang2-sheng4 5054 强盛 1.000000 
4833 guo2-wai4 5055 国外 1.000000 
4834 yi4-guo2-ta1-xiang1 5056 异国他乡 1.000000 
4835 ji2-wei2 5057 极为 1.000000 
4836 xi3-shi4 5058 喜事 1.000000 
4837 he4-dian4 5059 贺电 1.000000 
4838 he4-xin4 5060 贺信 1.000000 
4839 xve3-pian4 5061 雪片 1.000000 
4840 fei1 5062 飞 0.714286 
4840 fei1 7112 菲 0.285714 
4841 chang2-zhu4 5063 常驻 1.000000 
4842 qin2-hua2-sun1 5064 秦华孙 1.000000 
4843 zhi2 5065 值 0.928571 
4843 zhi2 7938 职 0.071429 
4844 niu3-yve1 5066 纽约 1.000000 
4845 man4-ha1-dun4-dao3 5067 曼哈顿岛 1.000000 
4846 yao2-zhu4 5068 遥祝 1.000000 
4847 ma3-dao4-cheng2-gong1 5069 马到成功 1.000000 
4848 ti2-wei2 5070 题为 1.000000 
4849 wan3-hui4 5071 晚会 1.000000 
4850 yan3-yi4-jie4 5072 演艺界 1.000000 
4851 tong2-tai2 5073 同台 1.000000 
4852 xian4-yi4 5074 献艺 1.000000 
4853 xv2-yi4-zhao1 5075 徐义昭 1.000000 
4854 shang4-tai2 5076 上台 1.000000 
4855 yin3-jiu3 5077 饮酒 1.000000 
4856 yi4-ban3-yi4-yan3 5078 一板一眼 1.000000 
4857 cao1 5079 操 1.000000 
4858 gan1-bei1 5080 干杯 1.000000 
4859 huang2-jin1 5081 黄金 1.000000 
4860 zuan4-shi2 5082 钻石 1.000000 
4861 yan3-bo1 5083 演播 1.000000 
4862 da4-ting1 5084 大厅 1.000000 
4863 liang3-ce4 5085 两侧 1.000000 
4864 tai2-zhu4 5086 台柱 1.000000 
4865 xiong2-jv4 5087 雄踞 1.000000 
4866 za1 5088 扎 1.000000 
4867 lie4-bao4 5090 猎豹 1.000000 
4868 jv4-long2 5091 巨龙 1.000000 
4869 fa1-yan2 5092 发言 1.000000 
4870 huo2-yve4 5093 活跃 1.000000 
4871 qvn2-ti3 5094 群体 1.000000 
4872 shi3-de2 5095 使得 1.000000 
4873 jie1-ceng2 5096 阶层 1.000000 
4874 li4-lai2 5097 历来 1.000000 
4875 fen1-lie4 5098 分裂 1.000000 
4876 ming2-qve4 5099 明确 1.000000 
4877 chu1-lu4 5100 出路 1.000000 
4878 qian2-tu2 5101 前途 1.000000 
4879 jian1-xin4 5102 坚信 1.000000 
4880 zai4-ge1-zai4-wu3 5103 载歌载舞 1.000000 
4881 xin1-qing2 5104 心情 1.000000 
4882 hao3-ping2 5105 好评 1.000000 
4883 zhou1-xi1-sheng1 5106 周锡生 1.000000 
4884 zong3-bu4 5107 总部 1.000000 
4885 ben3-she4 5108 本社 1.000000 
4886 zhuan1-fang3 5109 专访 1.000000 
4887 qiang2-qvan2 5110 强权 1.000000 
4888 duo1-shu4 5111 多数 1.000000 
4889 zan4-yv4 5112 赞誉 1.000000 
4890 san1-ling2 5113 ３０ 0.750000 
4890 san1-ling2 5733 ３０％ 0.250000 
4891 shen3-yi4 5114 审议 1.000000 
4892 he2-ping2-tan2-pan4 5115 和平谈判 1.000000 
4893 zheng1-duan1 5116 争端 1.000000 
4894 dong4-zhe2 5117 动辄 1.000000 
4895 zhi4-cai2 5118 制裁 1.000000 
4896 lun2-zhi2 5119 轮值 1.000000 
4897 tuo3-shan4 5120 妥善 1.000000 
4898 chu3-li3 5121 处理 1.000000 
4899 yi1-la1-ke4 5122 伊拉克 1.000000 
4900 wu3-qi4 5123 武器 1.000000 
4901 he2-cha2 5124 核查 1.000000 
4902 hua4-jie3 5125 化解 1.000000 
4903 jing1-she4 5126 经社 1.000000 
4904 huan2-fa1 5127 环发 1.000000 
4905 zong3-ji4 5128 总计 1.000000 
4906 yi1-liu4-ling2 5129 １６０ 1.000000 
4907 chan3-ming2 5130 阐明 1.000000 
4908 shang4-wei4 5131 尚未 1.000000 
4909 zhong1-mei3-zhou1 5132 中美洲 1.000000 
4910 jia1-lei1-bi3 5133 加勒比 1.000000 
4911 jie1-chu4 5134 接触 1.000000 
4912 ba1-ha1-ma3 5135 巴哈马 1.000000 
4913 sheng4-lu2-xi1-ya4 5136 圣卢西亚 1.000000 
4914 di4-yv4 5137 地域 1.000000 
4915 fang1-an4 5138 方案 1.000000 
4916 jv4-jve2 5139 拒绝 1.000000 
4917 xian4-zhang1 5140 宪章 1.000000 
4918 lian2-da4 5141 联大 1.000000 
4919 bi3-e2 5142 比额 1.000000 
4920 biao3 5143 表 1.000000 
4921 zheng3-ti3 5144 整体 1.000000 
4922 tan1-kuan3 5145 摊款 1.000000 
4923 zhuan3-jia4 5146 转嫁 1.000000 
4924 qi2-shi4-xing4 5148 歧视性 1.000000 
4925 yang2-shi4-long2 5149 杨士龙 1.000000 
4926 la1-fei1-ke4-pn4-ta3-la1-er3 5150 拉菲克·塔拉尔 1.000000 
4927 jian4-guo2 5151 建国 1.000000 
4928 zong3-tong3-fu3 5152 总统府 1.000000 
4929 dai4-li3 5153 代理 1.000000 
4930 wa3-xi1-mu3 5154 瓦西姆 1.000000 
4931 xie4-li3-fu1 5155 谢里夫 1.000000 
4932 bu4-ru4 5156 步入 1.000000 
4933 kuan1-chang5 5157 宽敞 1.000000 
4934 zai4-chang3 5158 在场 1.000000 
4935 yao4-yvan2 5159 要员 1.000000 
4936 fan3-dui4-dang3 5160 反对党 1.000000 
4937 she4-hui4-ming2-liu2 5161 社会名流 1.000000 
4938 bu4-yve1-er2-tong2 5162 不约而同 1.000000 
4939 qi3-li4 5163 起立 1.000000 
4940 xing2 3521 行 1.000000 
4941 zhu4-mu4-li3 5164 注目礼 1.000000 
4942 jie1-zhe5 5165 接着 1.000000 
4943 fa3-ting2 5166 法庭 1.000000 
4944 xvan1-du2 5167 宣读 1.000000 
4945 zan4-bi3-ya4 5168 赞比亚 1.000000 
4946 lu2 5170 卢 0.500000 
4946 lu2 5625 炉 0.500000 
4947 xia4-ling4 5171 下令 1.000000 
4948 shi4-fang4 5172 释放 1.000000 
4949 shang4-zhou1 5173 上周 1.000000 
4950 jv1-liu2 5174 拘留 1.000000 
4951 du2-li4-dang3 5175 独立党 1.000000 
4952 ka3-weng1-da2 5176 卡翁达 1.000000 
4953 ruan3-jin4 5177 软禁 1.000000 
4954 qi2-lu2-ba1 5178 奇卢巴 1.000000 
4955 dang1-chang3 5179 当场 1.000000 
4956 zong3-tong3-ling4 5180 总统令 1.000000 
4957 ming4-ling4 5181 命令 1.000000 
4958 jing3-fang1 5182 警方 1.000000 
4959 de5-ka3 5183 的卡 1.000000 
4960 weng1 5184 翁 1.000000 
4961 jian1-yv4 5185 监狱 1.000000 
4962 lu2-sa4-ka3 5186 卢萨卡 1.000000 
4963 jing3-cha2 5187 警察 1.000000 
4964 kan1-guan3 5188 看管 1.000000 
4965 zheng4-bian4 5189 政变 1.000000 
4966 qvan2-bu4 5190 全部 1.000000 
4967 jin4-zhi3 5191 禁止 1.000000 
4968 lian2-bang1 5192 联邦 1.000000 
4969 bian1-fang2 5193 边防 1.000000 
4970 tong1-gao4 5194 通告 1.000000 
4971 gai1-jv2 5195 该局 1.000000 
4972 guan3-xia2 5196 管辖 1.000000 
4973 bian1-fang2-jvn1 5197 边防军 1.000000 
4974 gai3-zu3 5198 改组 1.000000 
4975 jing3-wei4-dui4 5199 警卫队 1.000000 
4976 fen1-jie1-duan4 5200 分阶段 1.000000 
4977 zhong4-wu3-qi4 5201 重武器 1.000000 
4978 zhuan3-jiao1 5202 转交 1.000000 
4979 guo2-fang2-bu4 5203 国防部 1.000000 
4980 er4-fen1-zhi1-yi1 5204 二分之一 1.000000 
4981 bu4-bing1 5205 步兵 1.000000 
4982 zhuang1-jia3-che1 5206 装甲车 1.000000 
4983 kou3-jing4 5207 口径 1.000000 
4984 huo3-pao4 5208 火炮 1.000000 
4985 zhi2-sheng1-ji1 5210 直升机 1.000000 
4986 shi4-yv2 5211 适于 1.000000 
4987 yong4-lai2 5212 用来 1.000000 
4988 guo2-jie4 5213 国界 1.000000 
4989 bing1-qi4 5214 兵器 1.000000 
4990 sun3-hai4 5215 损害 1.000000 
4991 zhan4-dou4-li4 5216 战斗力 1.000000 
4992 qian2-ti2 5217 前提 1.000000 
4993 yi3-se4-lie4 5218 以色列 1.000000 
4994 ba1-le4-si1-tan3 5219 巴勒斯坦 1.000000 
4995 kai1-fang4-shi4-chang3 5220 开放市场 1.000000 
4996 fang4-kuan1 5221 放宽 1.000000 
4997 nong2-ye4-bu4 5222 农业部 1.000000 
4998 jing1-guo4 5223 经过 1.000000 
4999 dao3-zhi4 5224 导致 1.000000 
5000 shui3-guo3 5225 水果 1.000000 
5001 xiao1-fei4-zhe3 5226 消费者 1.000000 
5002 cai2-zheng4-bu4-zhang3 5227 财政部长 1.000000 
5003 ma3-li3 5228 马里 1.000000 
5004 ya3-jia1-da2 5229 雅加达 1.000000 
5005 guo2-ying2 5230 国营 1.000000 
5006 yin2-hang2 5231 银行 1.000000 
5007 he2-bing4 5232 合并 1.000000 
5008 yvn3-xv3 5233 允许 1.000000 
5009 can1-gu3 5234 参股 1.000000 
5010 shang1-ye4 5235 商业 1.000000 
5011 jin4-chu1-kou3 5236 进出口 1.000000 
5012 chi2 5237 迟 1.000000 
5013 rui4-shi4 5239 瑞士 1.000000 
5014 ke1-xve2-jia1 5240 科学家 1.000000 
5015 jie4-zhu4 5241 借助 1.000000 
5016 ji1-guang1 5242 激光 1.000000 
5017 leng3-qve4 5243 冷却 1.000000 
5018 yvan2-zi3 5244 原子 1.000000 
5019 qi4-jin1-wei2-zhi3 5245 迄今为止 1.000000 
5020 jing1-qve4 5246 精确 1.000000 
5021 yvan2-zi3-zhong1 5247 原子钟 1.000000 
5022 cheng2-du4 5248 程度 1.000000 
5023 san1-qian1 5249 三千 1.000000 
5024 wan4-nian2 5250 万年 1.000000 
5025 wu4-cha1 5251 误差 1.000000 
5026 yi1-miao3 5252 一秒 1.000000 
5027 nuo4-bei4-er3 5253 诺贝尔 1.000000 
5028 wu4-li3 5254 物理 1.000000 
5029 huo4-de2-zhe3 5255 获得者 1.000000 
5030 ke1-yan2 5256 科研 1.000000 
5031 yvan2-li3 5257 原理 1.000000 
5032 ji1-guang1-shu4 5258 激光束 1.000000 
5033 fu2-huo4 5259 俘获 1.000000 
5034 jian3-huan3 5260 减缓 1.000000 
5035 cong2-er2 5261 从而 1.000000 
5036 jiang4-wen1 5262 降温 1.000000 
5037 jing1-du4 5263 精度 1.000000 
5038 jiu3-qi1-nian2 5265 九七年 1.000000 
5039 zhu3-ti2-xing4 5266 主题性 1.000000 
5040 dian3-ping2 5267 点评 1.000000 
5041 wu3-an1 5269 武安 1.000000 
5042 yvan3-yvan3 5270 远远 1.000000 
5043 tan4-suo3 5271 探索 1.000000 
5044 jing1-shen2-xing4 5272 精神性 1.000000 
5045 pin2-xve4 5273 贫血 1.000000 
5046 yv3-yan2-xing4 5274 语言性 1.000000 
5047 xv1-tuo1 5275 虚脱 1.000000 
5048 te4-ji4 5276 特技 1.000000 
5049 zhi4-zuo4 5277 制作 1.000000 
5050 zuan1-niu2-jiao3-jian1 5278 钻牛角尖 1.000000 
5051 kun4-jiong3 5279 困窘 1.000000 
5052 chen2-wen3 5280 沉稳 1.000000 
5053 qi3-bu4 5281 起步 1.000000 
5054 jie2-lun4 5282 结论 1.000000 
5055 pi1-ping2 5283 批评 1.000000 
5056 xing2-shi4-mei3 5284 形式美 1.000000 
5057 pin3-xing4 5285 品性 1.000000 
5058 pian1-shi1 5286 偏失 1.000000 
5059 zheng4-dao4 5287 正道 1.000000 
5060 zhi2-niu4 5288 执拗 1.000000 
5061 yi1-lian4 5289 依恋 1.000000 
5062 xiang4-wang3 5290 向往 1.000000 
5063 cang1-sang1 5291 沧桑 1.000000 
5064 ti2-xing3 5292 提醒 1.000000 
5065 zi4-wo3 5293 自我 1.000000 
5066 xiu1-zheng4 5294 修正 1.000000 
5067 liang3-san1-nian2 5295 两三年 1.000000 
5068 ji1-qi3 5296 激起 1.000000 
5069 xiang3-xiang4 5297 想象 1.000000 
5070 cai2-qing2 5298 才情 1.000000 
5071 xian3-lu4 5299 显露 1.000000 
5072 shen1-chen2 5300 深沉 1.000000 
5073 hou4-zhong4 5301 厚重 1.000000 
5074 zhu3-liu2 5302 主流 1.000000 
5075 yi4-shi5 1110 意识 1.000000 
5076 mei3-shu4-jie4 5303 美术界 1.000000 
5077 zhu3-ti3 5304 主体 1.000000 
5078 da4-ta4-bu4 5305 大踏步 1.000000 
5079 shui3-li4-gong1-cheng2 5306 水利工程 1.000000 
5080 jv4-xing2 5307 巨型 1.000000 
5081 qian1-gua4 5308 牵挂 1.000000 
5082 yan2-huang2-zi3-sun1 5309 炎黄子孙 1.000000 
5083 qiang2-hua4 5310 强化 1.000000 
5084 shi3-ming4-gan3 5311 使命感 1.000000 
5085 chuang4-zao4-li4 5312 创造力 1.000000 
5086 ting2-liu2 5313 停留 1.000000 
5087 qv3-she3 5314 取舍 1.000000 
5088 shen3-shi4 5315 审视 1.000000 
5089 li4-shi3-gan3 5316 历史感 1.000000 
5090 zhi1-zhu4 5317 支柱 1.000000 
5091 zhi1-cheng1 5318 支撑 1.000000 
5092 zai4-xian4 5319 再现 1.000000 
5093 pou1-xi1 5320 剖析 1.000000 
5094 zhui1-xvn2 5321 追寻 1.000000 
5095 da4-zhan3 5322 大展 1.000000 
5096 jvan4 5324 卷 1.000000 
5097 hu3-men2 5325 虎门 1.000000 
5098 yan1 5327 烟 1.000000 
5099 xiong2-xiong2 5328 熊熊 1.000000 
5100 nu4-huo3 5329 怒火 1.000000 
5101 kang4 5330 抗 1.000000 
5102 gun3-gun3 5332 滚滚 1.000000 
5103 xiao1-yan1 5333 硝烟 1.000000 
5104 qiang1-sheng1 5335 枪声 1.000000 
5105 qin2-shi3-huang2 5336 秦始皇 1.000000 
5106 hao4-dang4 5337 浩荡 1.000000 
5107 bei1-can3 5338 悲惨 1.000000 
5108 huo3-shu4-yin2-hua1-bu4-ye4-tian1 5340 火树银花不夜天 1.000000 
5109 wen2-tian1-xiang2 5341 文天祥 1.000000 
5110 bei1-fen4 5342 悲愤 1.000000 
5111 lin2-ze2-xv2 5343 林则徐 1.000000 
5112 tian1-pei2 5344 天培 1.000000 
5113 zhuang4-lie4 5345 壮烈 1.000000 
5114 chen2-tian1-hua2 5346 陈天华 1.000000 
5115 xiong2-qiang2 5347 雄强 1.000000 
5116 xi1-si1 5348 希思 1.000000 
5117 sa1-qie4-er3 5349 撒切尔 1.000000 
5118 fu1-ren5 5350 夫人 1.000000 
5119 ming2-zhi4 5351 明智 1.000000 
5120 qi3-wu3 5353 起舞 1.000000 
5121 mu4-mian2 5354 木棉 1.000000 
5122 ben1-teng2 5355 奔腾 1.000000 
5123 pan2-xvan2 5357 盘旋 1.000000 
5124 nian2-lun2 5360 年轮 1.000000 
5125 kou4 5362 扣 1.000000 
5126 she3 5363 舍 1.000000 
5127 mu4-zhi4 5364 木制 1.000000 
5128 sun3-mao3 5365 榫卯 1.000000 
5129 xve3-xi3 5366 雪洗 1.000000 
5130 guo2-chi3 5367 国耻 1.000000 
5131 li4-hu4 5368 力护 1.000000 
5132 guan4-chuan1 5369 贯穿 1.000000 
5133 zhun3-xian4 5370 准线 1.000000 
5134 you2-ci3 5371 由此 1.000000 
5135 qi3-yin1 5372 起因 1.000000 
5136 gong1-guo4 5373 功过 1.000000 
5137 mai4-luo4 5374 脉络 1.000000 
5138 zhun3-qve4 5375 准确 1.000000 
5139 wen2-xian4-xing4 5376 文献性 1.000000 
5140 nong2-yv4 5377 浓郁 1.000000 
5141 cang1-sang1-gan3 5378 沧桑感 1.000000 
5142 qing2-xv4 5379 情绪 1.000000 
5143 gan3-ran3 5380 感染 1.000000 
5144 jv4-jiao1 5381 聚焦 1.000000 
5145 sheng1-fa4 5382 生发 1.000000 
5146 bo2-bo2-sheng1-ji1 5383 勃勃生机 1.000000 
5147 tong2-yang4 5384 同样 1.000000 
5148 jv1-ni2 5385 拘泥 1.000000 
5149 chang3-jing3 5386 场景 1.000000 
5150 xi4-jie2 5387 细节 1.000000 
5151 zhuo2-yi4 5388 着意 1.000000 
5152 sheng1-ping2 5389 生平 1.000000 
5153 qing2-jie2-xing4 5390 情节性 1.000000 
5154 xiang4-zheng1-xing4 5391 象征性 1.000000 
5155 biao3-xian4-xing4 5392 表现性 1.000000 
5156 shi4-jve2 5393 视觉 1.000000 
5157 chong1-ji1 5394 冲击 1.000000 
5158 ti2-cai2 5395 题材 1.000000 
5159 bei4-dong4 5398 被动 1.000000 
5160 fu2-cong2 5399 服从 1.000000 
5161 jian3-dan1 5400 简单 1.000000 
5162 yan3-yi4 5401 演绎 1.000000 
5163 zhuan3-hua4 5402 转化 1.000000 
5164 shi3-shi1-xing4 5403 史诗性 1.000000 
5165 yong3-heng2-xing4 5404 永恒性 1.000000 
5166 mei3-xve2 5405 美学 1.000000 
5167 pin3-ge2 5406 品格 1.000000 
5168 zhong1-guo2-ren2-min2-jie3-fang4-jvn1 5407 中国人民解放军 1.000000 
5169 jian4-jvn1 5408 建军 1.000000 
5170 qi1-shi2 5409 七十 1.000000 
5171 zhan3-lan3 5410 展览 1.000000 
5172 yi3-wang3 5411 以往 1.000000 
5173 jvn1-shi4 5412 军事 1.000000 
5174 dan1-yi1 5413 单一 1.000000 
5175 si3-ban3 5414 死板 1.000000 
5176 xian3-shi4 5415 显示 1.000000 
5177 ying1-xiong2-zhu3-yi4 5416 英雄主义 1.000000 
5178 qing2-huai2 5417 情怀 1.000000 
5179 jiao1-rong2 5418 交融 1.000000 
5180 shen1-hou4 5419 深厚 1.000000 
5181 qian1-chui2-bai3-lian4 5420 千锤百炼 1.000000 
5182 you2-hua4 5421 油画 1.000000 
5183 jian3-yve4 5422 检阅 1.000000 
5184 li4-shi2 5423 历时 1.000000 
5185 gai3-dong4 5424 改动 1.000000 
5186 ba1-shi2 5425 八十 1.000000 
5187 ou3-xin1-li4-xve4 5426 呕心沥血 1.000000 
5188 hui1-hong2 5427 恢宏 1.000000 
5189 qi4-shi4 5428 气势 1.000000 
5190 zhen4-han4-ren2-xin1 5429 震撼人心 1.000000 
5191 mei3-shu4-jia1 5431 美术家 1.000000 
5192 ke4-ti2 5432 课题 1.000000 
5193 jian1-ren4 5433 坚韧 1.000000 
5194 bo2-da4 5434 博大 1.000000 
5195 ben3-ban3 5435 本版 1.000000 
5196 biao1-ti2 5436 标题 1.000000 
5197 zhu1-nai3-zheng4 5437 朱乃正 1.000000 
5198 zhang1-yan4 5439 张彦 1.000000 
5199 gui1-hang2 5440 归航 1.000000 
5200 zhang1-min3-jie2 5441 张敏杰 1.000000 
5201 jin1-se4 5442 金色 1.000000 
5202 meng4 5443 梦 1.000000 
5203 jia3-li4 5444 贾励 1.000000 
5204 tai4-yang2 5445 太阳 1.000000 
5205 miao2-zai4-xin1 5446 苗再新 1.000000 
5206 li3-xiang2 5447 李翔 1.000000 
5207 hua1-niao3-hua4-jia1 5450 花鸟画家 1.000000 
5208 jiao4-yv4-jia1 5451 教育家 1.000000 
5209 sun1-qi2-feng1 5452 孙其峰 1.000000 
5210 mao2-tong2-kai3 5453 毛同恺 1.000000 
5211 shou4-ye4 5454 受业 1.000000 
5212 xv2-bei1-hong2 5455 徐悲鸿 1.000000 
5213 men2-xia4 5456 门下 1.000000 
5214 yan4-tian2 5457 砚田 1.000000 
5215 bi3-geng1-mo4-yvn2 5458 笔耕墨耘 1.000000 
5216 shu1-hua4 5459 书画 1.000000 
5217 jing1-shen1 5460 精深 1.000000 
5218 hua4-tan2 5461 画坛 1.000000 
5219 xian4-ren4 5462 现任 1.000000 
5220 tian1-jin1 5463 天津 1.000000 
5221 jiao4-shou4 5464 教授 1.000000 
5222 li3-shi4 5465 理事 0.500000 
5222 li3-shi4 7584 里氏 0.500000 
5223 ming2-yv4 5466 名誉 1.000000 
5224 hua4-lun4 5467 画论 1.000000 
5225 bing4-zhong4 5468 并重 1.000000 
5226 hua4-ming2 5470 画名 1.000000 
5227 xin1-zhu4 5471 馨著 1.000000 
5228 sun1 5472 孙 1.000000 
5229 shang4-shi2-fen1 5473 上十分 1.000000 
5230 zao3-nian2 5474 早年 1.000000 
5231 guo2-li4 5475 国立 1.000000 
5232 yi4-zhuan1 5476 艺专 1.000000 
5233 ji4-fa3 5477 技法 1.000000 
5234 jiao4-yv4-xve2 5478 教育学 1.000000 
5235 jie3-pou1-xve2 5479 解剖学 1.000000 
5236 tou4-shi4-xve2 5480 透视学 1.000000 
5237 su4-miao2 5481 素描 1.000000 
5238 jiao4-dao3 5482 教导 1.000000 
5239 zhuan1 5483 专 1.000000 
5240 jing1-zhi4 5486 精致 1.000000 
5241 gu4 5487 故 0.500000 
5241 gu4 7136 顾 0.500000 
5242 ben3-ling3 5488 本领 1.000000 
5243 kan1-jia1 5489 看家 1.000000 
5244 bu2-bi4 5490 不必 1.000000 
5245 tan1-duo1 5491 贪多 1.000000 
5246 tan1 5492 贪 1.000000 
5247 qing2-su4 5493 情愫 1.000000 
5248 ben4 5494 奔 1.000000 
5249 xv2 5495 徐 1.000000 
5250 xiong2-ying1 5496 雄鹰 1.000000 
5251 gui4-yv2 5497 鳜鱼 1.000000 
5252 ban1-jiu1 5498 斑鸠 1.000000 
5253 song1-shu3 5499 松鼠 1.000000 
5254 ma2-qve4 5500 麻雀 1.000000 
5255 zhu2 5501 竹 1.000000 
5256 song1 5503 松 1.000000 
5257 zhu3-gong1 5505 主攻 1.000000 
5258 hui4-hua4 5506 绘画 1.000000 
5259 mei3-yvan4 5508 美院 1.000000 
5260 jiang3-shou4 5509 讲授 1.000000 
5261 zhuan1-wen2 5510 专文 1.000000 
5262 jing1-chang2 5511 经常 1.000000 
5263 ben1-fu4 5512 奔赴 1.000000 
5264 xie3-sheng1 5513 写生 1.000000 
5265 shi2-nian2 5514 十年 1.000000 
5266 sai4-bei3 5516 塞北 1.000000 
5267 su4-xie3 5517 速写 1.000000 
5268 jia1-zuo4 5518 佳作 1.000000 
5269 jiao4-wan2-zheng3 5519 较完整 1.000000 
5270 bian1-xie3 5520 编写 1.000000 
5271 jiao4-xve2 5521 教学 1.000000 
5272 da4-gang1 5522 大纲 1.000000 
5273 bu4-zhou4 5523 步骤 1.000000 
5274 fang1-fa3 5524 方法 1.000000 
5275 jiao4-cai2 5525 教材 1.000000 
5276 xvan3-ze2 5526 选择 1.000000 
5277 sheng4 5527 胜 0.750000 
5277 sheng4 7319 圣 0.250000 
5278 shao3-liang4 5528 少量 1.000000 
5279 gong4-xing4 5529 共性 1.000000 
5280 gong1-fu5 5530 功夫 1.000000 
5281 mu3-dan1 5531 牡丹 1.000000 
5282 shao2-yao4 5532 芍药 1.000000 
5283 fu2-rong2 5533 芙蓉 1.000000 
5284 fu2-sang1 5534 扶桑 1.000000 
5285 xvan3 5535 选 1.000000 
5286 dai4-biao3-xing4 5536 代表性 1.000000 
5287 hua1-hui4 5537 花卉 1.000000 
5288 yi1-dian3 3047 一点 0.500000 
5288 yi1-dian3 6415 医典 0.500000 
5289 ying2-ren4-er2-jie3 5538 迎刃而解 1.000000 
5290 jv3-yi1-fan3-san1 5539 举一反三 1.000000 
5291 chu4-lei4-pang2-tong1 5540 触类旁通 1.000000 
5292 xiao4-guo3 5541 效果 1.000000 
5293 mou3 5542 某 1.000000 
5294 xvan3-ding4 5543 选定 1.000000 
5295 xia4-ku3-gong1-fu1 5544 下苦功夫 1.000000 
5296 da2-dao4-zui4-jia1 5545 达到最佳 1.000000 
5297 jing4-jie4 5546 境界 1.000000 
5298 xi1-xin1 5547 悉心 1.000000 
5299 yin3-dao3 5548 引导 1.000000 
5300 li3-lun4-jia1 5549 理论家 1.000000 
5301 bi3-mo4 5550 笔墨 1.000000 
5302 shen2-yvn4 5551 神韵 1.000000 
5303 ti2-lian4 5552 提炼 1.000000 
5304 jing1-lian4 5553 精炼 1.000000 
5305 lao3-la4 5554 老辣 1.000000 
5306 yi1-zhao1-yi1-shi4 5555 一招一式 1.000000 
5307 tiao2-li3-xing4 5556 条理性 1.000000 
5308 zhe2-li3-xing4 5557 哲理性 1.000000 
